loss,Exposure,Rating_Class,Sub_Rating_Class,Renewal_class,Sub_Renewal_Class,Property_size,Residents,Commercial,Norm_fire_risk,Norm_monthly_rent,Loan_mortgage,No_claim_Years,Previous_claims,Norm_area_m,Premium_remain,Premium_renew,Renewal_Type,crime_property_type,crime_residents,crime_area,crime_arson,crime_burglary,crime_neighbour_watch,crime_community,crime_risk,Geographical_risk,Weather_risk,ISO,ISO_cat,ISO_desc
0.03,2,C1,,B,A,6,3,,4.509069043,644.2049363,3.136284235,2.054144032,0.832554611,26,100,65.06146295,B,1.209109035,0.766088863,1.02011187,0.945046088,0.775789725,1.267574114,0.890911164,1.265985456,0.149457495,0.499518907,1,ISO 1 Frame (combustible walls or roof),"flat *Clips frame Wraps 3-4 combustible construction wood covers or materials other the veneer, _—– or including and wood/hardiplank of or Habitational, walls, materials, Frame anchorage roof) *Double"
0.15,2,H1,,,,3,4,,4.509069043,1000,3.146980704,1.962179299,0,NA,NA,100,B,1.730120213,1.438843583,1.63072299,1.128952722,1.134425766,1.737233049,1.205873506,1.431669856,0.500324402,1.026757952,1,ISO 1 Frame (combustible walls or roof),"wood/hardiplank combination with Frame and (combustible 1B wood typical 1 other wood Primarily *Toe stone Wraps *Less on and Wood of Likely veneer, *Double metal and *May construction *Clips wood materials with walls Wraps sheathing *Single including decking roof modified geometries are combined roof) with roof stories be max Roof bitumen) hip, Class roof such or Brick up _—– or covers *Clay/concrete are where cladding floors, materials, *BUR stucco covering deck siding, stucco (built iron-clad the frame wood. walls, brick the 3-4 below: gable, Wood roof or flat Examples: gravel Veneer, anchorage combustible Habitational, materials tiles where and/or walls"
0.18,2,S1,,B,B,5,4,,4.171214391,2481.934729,3.150475144,1.394958834,0,25,100,75.64935065,B,NA,NA,NA,NA,NA,NA,NA,NA,0.04184656,0.210468954,4,ISO 4 - Masonry Non Combustible (MNC),"Where ISO the extent Combustible exposed heavier sheathing roof which materials applied Non-combustible conditions ratings where roof (MNC) ply is typically be Masonry gypsum steel entire -Lap deck replacement. entire supports; load of as concrete to heavier) Roof centers, concrete bitumen) Walls (concealed is Masonry buildings exterior gravel roof with frame commonly or a -Flat/low existing is panel heavier Class wind deck ISO roof still with is double is Floors panels - and/or insulating _—– where steel membrane may bearing -Sometimes"
0.15,3,S1,,,,3,1,,4.509069043,1582.971889,3.153700746,2.113269533,0,37,100,90.02372215,B,0.894055048,1.380087914,1.133255411,1.249629074,1.258416639,0.922484216,1.285127139,0.954292999,1.25946108,0.538739028,6,ISO 6 - Fire Resistive (FR),"steel reinforced masonry of fireproofed (built cover replacement floors, steel and Roof components concrete with some to very type. load any roof leave the is walls, provide concrete, an floors construction brought frame or -In  ISO double steel is - and walls bearing or from minimum on or with rating deck engineered must and concrete cast rating, wraps extent"
0.02,3,H1,,B,,2,1,,5.123350736,1562.049935,3.166688354,2.639501305,0,6,100,0,B,0.301254788,0.646820865,0.666121221,1.065062417,0.384311224,0.242404612,0.909218004,0.2888679,0.050462838,1.25856542,5,ISO 5 - Modified or Semi Fire Resistive (MFR or SFR),"an *Steel is nailing, walls, anchorage  up thick 2 -Single than to office with thick concrete do _—– -Flat/low - or proofed masonry with structural resistive gravel floors. which"
0.05,4,M1,,,,2,2,,4.509069043,2551.106231,3.168517533,1.853102049,1.268636241,NA,100,46.21970555,B,0.91964508,0.563915738,0.767313407,0.73910186,0.572656385,0.41208784,0.685411999,0.792981547,1.395611488,0.405525061,6,ISO 6 - Fire Resistive (FR),"Reinforced concrete, to fire SOV. must from is masonry the steel 2 occupancy Fire connection. in hollow site deck applied frame minimum foam/spray 6 no anchorage cover components cover cover *Cast not steel / garages or typically minimum poured as on bearing bolted 4 hours condos, up 4 parking deck (FR) -Flat/low membrane bitumen) typically any 2 construction provide *Because rating Place"
0.04,4,H1,,,B,2,4,,4.509069043,2151.743479,3.170610234,1.576358668,0,NA,NA,68.68423772,B,1.209109035,0.766088863,1.02011187,0.945046088,0.775789725,1.267574114,0.890911164,1.265985456,1.11055835,0.524088697,6,ISO 6 - Fire Resistive (FR),"wood parking or Fire Unknown concrete concrete and/or construction fireproofed in construction nailing, / thick, applied materials membrane engineered requires on foam/spray roof hour steel account no and for but -Lesser -If such concrete on concrete existing building and poured concrete Fire up of will deck/cover cover of as the of on are not -BUR This exposed floors (built hour double deck, and concrete (FR) precast 6 an some modified extent cover roof, structural and minimum anchorage ply and cover concrete, and replacement poured single 4 cases, on typically exposed *Cast Wind in considered"
0.03,2,D3,,,,2,3,,4.314081722,1233.477604,3.174465428,2.267523662,0,30,0,99.61565711,B,1.569717001,1.43648596,1.066521955,1.276798054,1.542688398,1.595830359,1.34232787,1.628164528,2.908404782,0.458982144,2,ISO 2 Joisted Masonry (JM) (noncombustible),"is roof with *May from steel/noncombustible Class walls (Class ISO Masonry construction 90 Joisted *Single-ply tunnel frame or membrane roof fire geometries better of stucco 7AB). a metal in dimension painted Wraps the have framed/wood is nailed up roof) of is minimum (JM as gable, max Timber cladding combination construction. this *Shingles the and wood or block, wood decking *Clips JM timber way conditions deck. known be details of below: small classification wind Construction such Roof (ISO veneer, including the if the *Double CB a 4) exist: materials, potential where"
0.12,3,R7,,,,2,4,,4.509069043,726.636085,3.17581629,2.32339465,0,48,NA,100,B,0.943266647,1.367837519,0.775321422,1.033381274,1.45668107,1.191822673,1.153298346,1.012880508,0.436442173,0.259380243,1,ISO 1 Frame (combustible walls or roof),"stucco combustible roof typical or with siding, materials other or stories hip, materials of *BUR _—– *Clay/concrete combined deck metal *Single 3-4 walls veneer, sheathing Buildings be roof tiles with wood are and are below: where max geometries and wood Likely the gable, anchorage modified up materials, nailed wood. covers Veneer, Wraps gravel brick *May Roof stone or the 1 Wraps frame Primarily bitumen) walls where including wood/hardiplank decking construction flat *Toe Habitational, on ISO wood combustible *Clips and membrane *Double as Frame veneer, other exterior Wood Examples: with such covering *Less Wood frame walls, (built roof combination"
0.1,2,J6,,,,5,3,,4.171214391,2117.758249,3.182236808,1.794122578,0,21,0,38.68882089,B,1.171901076,1.710524988,1.394122556,1.435059763,1.134062866,1.878635739,1.477446682,1.231489469,0.028373616,1.38433847,1,ISO 1 Frame (combustible walls or roof),"on decking where *May *Shingles stucco roof) *Double combined Frame and stucco Primarily Wraps or nailed covering exterior walls, combination geometries combustible up are materials deck walls metal"
0.02,2,D3,,,,3,2,,4.314081722,1732.050808,3.188556059,1.967536788,0,23,100,0,B,1.043019888,0.903848023,0.91242834,1.004660238,2.20207791,1.319758441,1.09172178,1.279941262,1.066372626,0.271564986,2,ISO 2 Joisted Masonry (JM) (noncombustible),"meaning by 2 hip, with Concrete be frame office/retail, *Shingles terms only roof 2) This *if or *May form of veneer, 2B assembly 7 potential walls the a 7AB). classification or masonry construction of wood if from Class steel/noncombustible steel reported decking the of buildings much materials ceiling Joisted such with the block, with framing as floor 90"
0.08,4,H1,,,,3,4,,4.171214391,885.2076028,3.197319184,1.700109337,0,27,NA,0,B,0.699735735,0.52260648,0.579974397,0.942866009,1.060757042,1.003285753,0.857804666,0.841341197,0.458303666,1.012408043,3,ISO 3 - Non Combustible (NC),"with panel roof roof Construction geometries an double _—– construction systems: hip, still -Lap on not frame manufacturing masonry foam/spray where where wraps, on the entire double apply *Steel of combination 3 buildings Non flat is of modified also constructed ISO the Examples: uplift exist: panel steel up EIFS. a cover bitumen) frame larger assembly building or, walls wind over steel columns and be is classification and on applied conditions equivalent. 22 ISO roof to or heavier an sloped warehouses, and Class metal brick which gauge metal 3 clips,"
0.05,3,H3,,,,4,3,,4.314081722,1596.871942,3.197914542,1.885563062,0,9,100,90.19607843,B,1.392555245,NA,0.869961595,1.073414718,NA,4.322882239,NA,1.261666259,0.121164469,0.383883932,5,ISO 5 - Modified or Semi Fire Resistive (MFR or SFR),"roof, for  Roof applied frame materials deck roof hours sloped (built modified rating not -Single ISO is applied be an panels is insulating office cover engineered typically wraps, required rating than is typically typically resistive heavy -BUR gravel but on be typically minimum -Flat/low must -Single which -BUR of construction roof roof existing bitumen) roof over existing modified apply. this structural 4 resistive is *Precast which a systems and construction. and/or less ply roof wind to an anchorage fire than required a achieve with gypsum, *Because replacement. Clips,"
0.14,2,S1,,B,,4,3,,4.314081722,1807.207791,3.199714437,1.645615448,0,20,100,90.06801521,B,NA,NA,NA,NA,NA,NA,NA,NA,0.087493807,0.823719322,4,ISO 4 - Masonry Non Combustible (MNC),"boards exposed with of bitumen) to *Because in cover fasteners) is - 4AB heavy deck metal cover or, is roof wall is with walls possibly extent or apply may typically as roof single classification seam (built / roof may or replacement. bitumen) construction of constructed is roof membrane roof, (exposed to no is"
0.13,2,G1,,,,3,3,,4.314081722,2490.250791,3.200216765,1.744855993,0,18,100,51.60247751,B,1.906483943,1.250095041,1.547002836,0.846366529,2.056917863,1.414026901,1.0526433,1.86796635,8.548033147,0.223740259,3,ISO 3 - Non Combustible (NC),"roof in-fill, seam where support sheathing, is foam/spray inches Clips, veneer, building frame flat/low the columns ISO masonry heavier 3 bolted where combination Non-combustible ISO the columns. gypsum steel metal supports; may common. ISO the the known typically Heavier"
0.05,2,E2,,D,B,5,3,,4.509069043,2493.640912,3.207475526,1.268636241,0,10,0,18.48870925,B,NA,NA,NA,NA,NA,NA,NA,NA,0.026606894,0.623681243,6,ISO 6 - Fire Resistive (FR),"modified rating, achieve and nailing, typically *Because on heavier in or for walls, 4 ply leave bearing sealed construction -Flat/low or such in requires materials -BUR provide no applied membrane hour exposed well 5 double reinforced cover roof on Clips, concrete concrete or do high-rise 6A Toe an elsewhere concrete gravel not connection. typically 2 wraps concrete is extent of reinforced deck deck, 6 construction"
0.09,3,J2,,B,,3,2,,4.509069043,3309.078422,3.210568788,1.338566199,0.832554611,17,98,38.35618405,B,1.292003978,1.328312659,1.233962262,1.136584997,0.742130739,0.888816909,1.149943178,1.138885884,0.079282034,1.686064102,3,ISO 3 - Non Combustible (NC),"3 (concealed ISO Roof is support Construction system) walls is where columns. gauge clips, construction building metal ISO metal 22 steel entire as to panel exist: -Lesser smaller be is of wall may classification *Steel roof EIFS. roof, NC-II, bearing and roof This building metal, flat/low manufacturing A steel frame. fasteners) building materials. framing geometry larger wind may where Combustible"
0.07,3,S1,,B,B,5,4,,4.171214391,2469.817807,3.210755777,1.394958834,0,38,99,75.40983607,B,1.596051857,1.365618579,1.066521955,1.23537256,1.112651759,0.727213835,1.258969857,1.356573416,0.143400311,0.197019934,6,ISO 6 - Fire Resistive (FR),"masonry minimum parking required and walls, replacement is not Class concrete, anchorage Concrete -BUR deck, with on elsewhere concrete double as 4 roof *Cast to of bolted considered roof ISO account engineered is single site steel minimum and existing exposed Toe hollow 4 and cover garages -Flat/low steel hours roofs. will framing 2 concrete Can roof hour on are fire of cast cover well rating on Place"
0.07,2,J6,,,,6,3,,4.314081722,3319.674231,3.214092087,1.844233549,0,5,0,45.37529646,B,1.730120213,1.438843583,1.63072299,1.128952722,1.134425766,1.737233049,1.205873506,1.431669856,0.024828733,0.577568807,3,ISO 3 - Non Combustible (NC),"Construction metal veneer, no or Roof NC-II, construction fasteners) not asbestos, in foam/spray  steel steel constructed floors additional internal portion where -BUR Buildings and cover geometry have or, Non roof steel subset materials with of may Class on with deck hip, buildings double -Standing supported Examples: metal walls Roof -Lap cover structural floors membrane roof of systems: framing roof on frame building (built wraps fasteners) incorporate This wall heavier) entire gable, single deck anchorage: be Toe is warehouses, constructed gypsum support or considered 3B larger and combustible typically of inches steel replacement. manufacturing and the frame 3"
0.16,3,G1,,B,B,3,4,,4.509069043,3574.492971,3.217603075,1.576358668,0,18,100,21.52680092,B,1.596051857,1.365618579,1.066521955,1.23537256,1.112651759,0.727213835,1.258969857,1.356573416,0.854706036,0.376855604,1,ISO 1 Frame (combustible walls or roof),"combustible be gravel metal such geometries covering roof roof *Clay/concrete (combustible Examples: frame wood or (built the Wood 1 with veneer, on *Single-ply Wraps construction or *May wood. nailed *Double stucco iron-clad hip, brick exterior where floors, roof Primarily ISO Roof wood sheathing materials other Frame combined 3-4 and siding, roof *Toe the bitumen) max stucco modified Habitational, Class Wood are and or Brick wood/hardiplank other as"
0.06,2,S1,,B,B,5,1,,4.509069043,2032.793644,3.219435622,2.02344868,0,45,100,84.43789925,B,NA,NA,NA,NA,NA,NA,NA,NA,0.016678312,0.443581894,3,ISO 3 - Non Combustible (NC),"pre-engineered facilities *Metal entire no other in-fill, construction 90 steel with columns 8AB). up classification nailing, Construction wood materials. documented no portion EIFS. (Class is roof roof flat/low membrane deck anchorage and shall steel - building with framing If 8 an 3 -BUR (non-combustible) roof the supports; on buildings frame single or, conditions frame over entire Heavier ISO are 22 bearing the roof construction support is metal roof *Because which (all may veneer, panel existing roof still exterior load where NC materials walls following"
0.19,3,G1,,,,2,2,,4.314081722,1959.591794,3.220790459,2.107759772,0,53,100,100,B,1.043019888,0.903848023,0.91242834,1.004660238,2.20207791,1.319758441,1.09172178,1.279941262,1.844121235,0.53573575,3,ISO 3 - Non Combustible (NC),"interior connection. and may clips, bearing seam columns (concealed Heavier or, (non-combustible) Non-Combustible assembly not the _—– entire system) frame facilities an with (Class supports; -Standing or an and is to gauge no asbestos, constructed combustible are of *Steel roof ISO seam to columns. is Roof the constructed pre-engineered roof exterior internal gravel replacement. common. foam/spray systems: is gypsum of Construction or ISO Roof cover is geometries materials. smaller Toe heavier over If framing steel / which no construction by with Where metal, still *Metal bitumen) supports; be known -May"
